Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRK23,OUT019,660.723876953125
FDC28,OUT035,1765.0045166015625
NCY17,OUT019,-101.04752349853516
NCV05,OUT018,2118.1923828125
FDM34,OUT019,631.21875
DRD60,OUT027,5074.248046875
FDT38,OUT046,1325.427490234375
FDQ57,OUT018,2013.306640625
FDE59,OUT027,1123.748779296875
NCM43,OUT046,2582.791259765625
DRI51,OUT049,3011.340087890625
NCG30,OUT017,2063.863525390625
NCK54,OUT035,1956.4539794921875
FDQ16,OUT019,381.47760009765625
FDI36,OUT013,3055.091552734375
FDX16,OUT027,3729.621337890625
FDA34,OUT046,2826.8916015625
FDJ48,OUT018,3033.106201171875
FDU47,OUT035,2166.708251953125
FDS39,OUT046,1982.1240234375
FDD11,OUT046,3813.3857421875
FDM16,OUT027,1994.2755126953125
FDU56,OUT018,2594.81201171875
FDQ32,OUT017,2069.45654296875
DRK35,OUT013,774.807373046875
FDA58,OUT049,3694.146240234375
DRG48,OUT019,523.3388671875
FDT59,OUT010,1193.3280029296875
FDQ31,OUT019,289.5047912597656
FDS51,OUT018,944.1879272460938
FDW32,OUT027,2356.447998046875
FDI15,OUT027,6530.658203125
NCV30,OUT017,1070.8741455078125
DRG25,OUT049,3176.222412109375
FDT02,OUT013,741.7288208007812
FDO33,OUT027,2988.3818359375
FDP38,OUT035,828.827880859375
FDZ45,OUT035,3366.455322265625
NCA54,OUT027,4586.89208984375
FDU33,OUT017,768.6859130859375
FDN58,OUT017,4052.259033203125
FDI05,OUT045,1210.3748779296875
FDM57,OUT019,190.57200622558594
NCS42,OUT027,2350.005859375
FDB57,OUT045,4113.75634765625
FDC03,OUT045,3052.8154296875
FDZ58,OUT013,1985.1175537109375
NCK29,OUT045,1996.239501953125
NCR53,OUT045,3643.971435546875
FDE26,OUT027,3741.66357421875
FDU52,OUT049,2477.835693359375
FDE41,OUT027,2141.327392578125
FDU38,OUT018,2457.88623046875
FDA52,OUT017,3052.083251953125
FDW46,OUT046,1096.07568359375
DRI59,OUT035,4162.1650390625
FDT38,OUT035,1369.550537109375
FDL33,OUT018,2616.9208984375
FDQ01,OUT027,5723.21240234375
FDJ08,OUT046,2982.35791015625
FDQ47,OUT049,671.4699096679688
NCZ18,OUT013,3624.5576171875
FDE29,OUT017,958.27685546875
FDF10,OUT027,3795.85107421875
FDC48,OUT049,1365.9307861328125
FDY58,OUT013,3920.4599609375
NCX30,OUT010,1291.2996826171875
FDV11,OUT013,2887.248291015625
FDT46,OUT046,832.7212524414062
DRD01,OUT019,-52.748878479003906
FDQ11,OUT013,3935.55859375
NCM41,OUT017,1522.8062744140625
NCC55,OUT013,768.20458984375
FDG45,OUT027,5294.77392578125
NCQ54,OUT049,2856.9375
FDM34,OUT045,2072.381103515625
FDD17,OUT019,976.320556640625
FDN38,OUT027,6104.20751953125
FDB53,OUT018,2137.478271484375
NCL06,OUT035,4484.26123046875
NCV18,OUT019,182.1039276123047
FDX25,OUT013,3110.770263671875
FDB39,OUT046,929.3283081054688
FDC33,OUT049,3176.222412109375
NCO14,OUT018,587.7435302734375
FDA58,OUT027,5665.01611328125
NCQ02,OUT017,3303.2529296875
NCR53,OUT017,3911.3193359375
FDN52,OUT046,1360.8101806640625
FDG26,OUT046,3925.481689453125
FDE23,OUT027,1520.685791015625
DRI37,OUT013,1031.1697998046875
DRH37,OUT018,2266.270751953125
FDO01,OUT035,2069.822265625
FDK45,OUT049,1977.4569091796875
FDP23,OUT049,3618.366455078125
FDM33,OUT035,3866.60595703125
FDD36,OUT017,2000.896728515625
FDL56,OUT017,1408.3336181640625
FDT27,OUT010,960.9569091796875
FDG52,OUT017,670.154052734375
NCL42,OUT035,4240.19775390625
DRJ24,OUT046,2982.35791015625
FDV38,OUT046,920.4215087890625
FDT35,OUT045,2734.386474609375
FDY51,OUT045,3537.274658203125
FDC37,OUT017,1776.9287109375
NCP43,OUT013,2878.61181640625
FDO33,OUT045,1884.681640625
FDW04,OUT018,1893.1884765625
NCC31,OUT046,2272.643798828125
FDK22,OUT049,3665.953369140625
FDJ50,OUT017,969.064697265625
FDV13,OUT017,1533.9683837890625
DRL60,OUT017,2477.0029296875
FDW03,OUT017,1742.4635009765625
FDY27,OUT035,3125.5380859375
FDB39,OUT027,1728.478271484375
FDU59,OUT045,2662.34423828125
FDZ57,OUT049,2165.6982421875
FDO21,OUT049,3950.16552734375
FDS43,OUT018,2697.174560546875
FDU28,OUT010,883.0059814453125
FDC51,OUT010,520.2483520507812
FDW16,OUT010,195.18710327148438
FDP32,OUT010,524.7394409179688
FDB60,OUT019,383.6318054199219
NCQ30,OUT046,1934.1156005859375
FDD26,OUT049,3181.344482421875
FDI44,OUT045,1303.100830078125
DRH23,OUT046,964.5274658203125
FDO44,OUT046,1692.15625
FDG04,OUT046,2982.35791015625
FDM32,OUT027,2479.35498046875
FDM09,OUT013,2678.619873046875
FDZ47,OUT013,1563.823486328125
FDM40,OUT027,3585.4921875
FDY48,OUT017,1776.9287109375
NCM30,OUT045,644.85009765625
FDX36,OUT010,775.6708374023438
DRF03,OUT017,624.4110107421875
FDN51,OUT049,4204.31396484375
FDM57,OUT049,1365.9307861328125
FDB35,OUT049,1536.1883544921875
FDY13,OUT027,2160.53271484375
FDA37,OUT017,2098.027587890625
NCX53,OUT017,2187.509033203125
FDD59,OUT018,1118.8907470703125
FDX10,OUT019,-127.80624389648438
FDC03,OUT018,2634.024169921875
FDW43,OUT035,4023.486572265625
FDW10,OUT046,2727.427001953125
FDY14,OUT027,6521.458984375
FDV43,OUT045,759.3311767578125
FDO40,OUT013,2347.096923828125
FDP46,OUT027,2350.005859375
NCE43,OUT019,567.407470703125
FDD05,OUT035,2073.107177734375
FDJ60,OUT010,514.2803344726562
DRE27,OUT018,1325.826904296875
FDO11,OUT035,4237.91552734375
DRG11,OUT027,2601.82763671875
FDK33,OUT010,747.0752563476562
DRM23,OUT045,2752.016357421875
FDJ02,OUT027,3748.82666015625
NCZ05,OUT045,1654.74853515625
NCL30,OUT013,1971.6871337890625
FDZ19,OUT018,2312.73291015625
FDM45,OUT049,2078.64208984375
FDO36,OUT046,2833.358154296875
NCK31,OUT045,767.952880859375
DRJ37,OUT045,2393.66064453125
FDP24,OUT018,1668.811767578125
FDF46,OUT013,1870.1893310546875
FDX46,OUT019,-52.748878479003906
NCL18,OUT045,3038.33984375
FDJ26,OUT013,3503.198486328125
FDJ07,OUT045,1853.9735107421875
FDY15,OUT013,2270.21435546875
DRG01,OUT045,1219.0982666015625
FDF58,OUT045,1052.7420654296875
FDZ14,OUT019,623.2896118164062
FDP31,OUT049,886.6597290039062
FDH45,OUT013,793.8912353515625
FDA09,OUT010,489.22418212890625
FDW31,OUT035,3357.73193359375
FDA57,OUT046,709.6184692382812
NCE55,OUT035,3043.35986328125
FDC17,OUT019,685.4813842773438
FDC59,OUT013,1183.818603515625
FDA22,OUT013,2734.189697265625
FDK52,OUT035,3953.5439453125
NCM26,OUT046,2223.0029296875
NCT53,OUT035,2860.037109375
FDW45,OUT018,2109.728271484375
NCI18,OUT035,4092.731689453125
FDE38,OUT018,2307.94970703125
FDF08,OUT019,289.5047912597656
FDY58,OUT010,1358.7530517578125
FDF58,OUT019,41.99768829345703
FDX39,OUT017,4081.619140625
FDB44,OUT049,3843.79931640625
FDF28,OUT013,2022.0941162109375
FDE39,OUT013,1872.7020263671875
FDT37,OUT018,3314.165771484375
FDZ45,OUT017,3366.455322265625
FDO40,OUT035,2511.85107421875
FDM57,OUT027,2227.098876953125
DRG36,OUT017,3031.281494140625
FDY36,OUT010,106.49906158447266
DRL60,OUT027,3729.621337890625
FDS25,OUT019,278.9927978515625
DRF49,OUT027,2988.3818359375
FDP16,OUT045,3950.823486328125
FDS60,OUT049,2564.904541015625
FDU15,OUT027,1114.0721435546875
FDK43,OUT046,1946.7281494140625
FDN25,OUT046,962.8080444335938
FDE53,OUT049,1711.4095458984375
FDB22,OUT013,2345.37744140625
FDE39,OUT017,1936.98193359375
FDX35,OUT035,4177.91748046875
NCG54,OUT049,2820.464111328125
FDH27,OUT035,2420.8525390625
NCK42,OUT013,3515.60888671875
FDS25,OUT049,1726.58056640625
FDI10,OUT018,2275.24853515625
FDU35,OUT035,1688.5640869140625
FDI04,OUT017,3357.73193359375
DRK23,OUT035,4306.8876953125
FDB53,OUT019,396.07244873046875
FDY02,OUT049,4407.939453125
FDM60,OUT035,670.154052734375
NCJ31,OUT010,832.996337890625
DRP35,OUT017,2123.619384765625
NCQ30,OUT018,1792.4923095703125
DRL11,OUT010,542.7991943359375
FDU01,OUT013,3072.29345703125
FDR39,OUT035,3006.0458984375
FDO08,OUT046,2574.06787109375
FDC02,OUT045,5227.32763671875
NCZ29,OUT035,2141.249267578125
FDF29,OUT010,559.5958251953125
FDZ23,OUT017,3270.232177734375
NCU53,OUT018,2283.950927734375
NCW30,OUT013,3990.620849609375
NCM26,OUT027,3729.621337890625
FDV50,OUT027,3380.727783203125
FDW15,OUT049,2431.73876953125
FDI35,OUT027,5086.625
FDO11,OUT017,4237.91552734375
FDN48,OUT046,1495.591796875
NCA17,OUT049,2276.76708984375
NCN54,OUT013,1361.716552734375
FDP22,OUT013,908.0872192382812
NCB54,OUT035,2132.52587890625
FDD08,OUT045,611.9663696289062
DRM48,OUT010,-251.9308319091797
FDG41,OUT027,2601.82763671875
FDE44,OUT027,1722.8741455078125
FDE26,OUT035,2464.3681640625
NCS38,OUT013,1919.9239501953125
NCJ54,OUT018,3311.794921875
FDI40,OUT019,250.99356079101562
FDN45,OUT018,3377.713134765625
FDU43,OUT046,3802.775146484375
FDI04,OUT010,923.957763671875
NCC07,OUT018,1397.411376953125
NCC07,OUT019,381.47760009765625
NCD18,OUT045,4286.654296875
FDU55,OUT035,4388.17333984375
FDX59,OUT035,653.1907958984375
FDR52,OUT049,3176.222412109375
NCP17,OUT013,1153.8115234375
FDQ32,OUT045,2013.344482421875
NCT17,OUT049,3176.222412109375
FDO10,OUT049,975.4465942382812
FDE32,OUT049,556.351318359375
FDN44,OUT045,2421.344970703125
FDH02,OUT035,1521.1357421875
FDK60,OUT013,1615.18408203125
FDS24,OUT019,213.67100524902344
FDL03,OUT010,915.0509643554688
FDB46,OUT027,5165.4248046875
FDO48,OUT049,3958.888916015625
FDZ39,OUT049,1702.5028076171875
FDT02,OUT027,1138.3424072265625
FDC50,OUT013,1627.226318359375
FDP39,OUT035,853.380859375
DRG15,OUT018,794.73193359375
FDP10,OUT018,1399.7794189453125
FDF53,OUT027,5129.8994140625
FDN34,OUT045,2752.016357421875
FDK02,OUT045,2034.911865234375
FDC23,OUT045,2935.90185546875
FDJ10,OUT019,503.9522399902344
FDE53,OUT035,1768.205322265625
FDR25,OUT035,4653.64404296875
FDW50,OUT046,2547.592041015625
FDS09,OUT049,850.5802001953125
FDW49,OUT010,626.5291137695312
FDU51,OUT046,2805.608154296875
FDF28,OUT018,1821.8355712890625
NCY30,OUT018,2409.812744140625
FDD44,OUT045,4311.84765625
FDX09,OUT017,3131.73876953125
NCF30,OUT013,2022.0941162109375
FDZ50,OUT019,357.1560363769531
FDW37,OUT013,1548.23828125
FDD11,OUT049,4086.29833984375
DRH39,OUT018,1003.8983154296875
FDA36,OUT049,3101.48974609375
NCG43,OUT049,1464.8885498046875
FDF02,OUT035,1765.4752197265625
FDP57,OUT027,2601.82763671875
NCE42,OUT017,3489.97216796875
NCR38,OUT027,5711.17041015625
FDP03,OUT019,649.765380859375
FDO51,OUT035,666.044921875
NCQ42,OUT046,1904.0909423828125
NCM41,OUT046,1445.367431640625
FDH48,OUT027,2227.098876953125
DRF60,OUT046,3861.53369140625
FDJ27,OUT035,1747.2215576171875
FDQ14,OUT013,2311.897705078125
FDN27,OUT017,1622.2847900390625
NCQ02,OUT046,2982.35791015625
FDJ33,OUT049,2078.64208984375
FDP07,OUT027,5540.1142578125
DRE01,OUT049,3925.183837890625
FDU36,OUT045,1533.869384765625
FDL28,OUT017,4208.9619140625
NCX53,OUT046,1977.3265380859375
FDZ39,OUT013,1696.4483642578125
NCP42,OUT013,3055.091552734375
FDJ14,OUT035,1379.87255859375
FDK04,OUT049,960.9652709960938
NCC19,OUT017,3213.913818359375
FDS09,OUT018,666.0095825195312
FDZ02,OUT046,1509.23291015625
FDD35,OUT018,1757.1793212890625
NCY42,OUT017,2453.837158203125
FDB05,OUT045,3753.1318359375
FDF20,OUT035,3368.94091796875
NCO41,OUT018,1349.934814453125
FDC40,OUT027,2114.8515625
FDV58,OUT045,2498.906494140625
FDZ57,OUT045,2081.28759765625
DRM35,OUT046,2814.5146484375
DRN36,OUT018,1299.4259033203125
FDQ13,OUT046,1356.91650390625
DRO35,OUT010,420.5352783203125
NCD43,OUT035,1795.9552001953125
FDA51,OUT018,1548.3433837890625
NCX17,OUT027,5535.6357421875
NCZ17,OUT049,700.057373046875
FDR11,OUT027,3970.022705078125
FDW34,OUT049,4044.645263671875
FDN50,OUT017,1592.9161376953125
FDS09,OUT046,832.7212524414062
FDS48,OUT018,2157.544677734375
FDL44,OUT049,2746.96240234375
DRF48,OUT018,2534.640380859375
FDA14,OUT018,1919.627197265625
NCD30,OUT049,1603.6083984375
FDI16,OUT017,856.7813110351562
NCG06,OUT035,4196.65966796875
DRZ24,OUT035,2058.9716796875
NCS17,OUT045,1546.9473876953125
FDB37,OUT045,3876.734619140625
FDE10,OUT035,2162.261474609375
FDC57,OUT045,3070.384765625
FDM12,OUT018,2594.81201171875
FDE24,OUT049,2152.332275390625
FDW22,OUT045,3652.48095703125
DRD01,OUT027,1754.9542236328125
NCZ18,OUT027,5711.17041015625
FDN49,OUT045,662.4802856445312
FDR22,OUT035,1947.5472412109375
FDV08,OUT019,-101.04752349853516
FDY39,OUT046,3139.34814453125
FDV36,OUT049,2069.735595703125
FDO60,OUT045,741.7009887695312
FDU04,OUT027,3368.723876953125
FDR20,OUT027,1611.2479248046875
FDW19,OUT019,381.47760009765625
FDU40,OUT049,2700.296630859375
FDK15,OUT045,1555.8541259765625
DRF15,OUT035,2434.968505859375
FDQ25,OUT017,3176.216796875
FDI48,OUT019,-52.748878479003906
FDS49,OUT046,1349.75341796875
FDV22,OUT046,2292.66162109375
NCV42,OUT046,1666.6368408203125
FDX26,OUT046,2964.60546875
FDI33,OUT018,1244.722900390625
FDZ14,OUT049,2059.17041015625
FDG10,OUT013,1000.4619750976562
FDM38,OUT018,730.113525390625
FDG26,OUT027,6256.9453125
FDH46,OUT035,1764.0960693359375
FDN13,OUT018,1319.98779296875
FDU57,OUT035,2451.4375
NCI06,OUT046,2814.5146484375
FDM38,OUT045,854.8355712890625
NCG42,OUT010,446.2288818359375
FDL39,OUT045,2914.408935546875
FDT31,OUT019,383.6318054199219
FDV59,OUT013,3472.416015625
FDB49,OUT035,1768.205322265625
FDD58,OUT049,1718.4134521484375
DRN59,OUT046,824.0995483398438
FDX48,OUT049,2462.1953125
FDQ11,OUT049,4135.73779296875
FDY12,OUT049,947.6966552734375
FDQ11,OUT045,4078.974853515625
DRI11,OUT017,1956.4539794921875
FDY32,OUT027,4222.60791015625
FDS51,OUT045,891.0357055664062
FDR19,OUT010,532.645263671875
DRB13,OUT018,2586.17041015625
FDS21,OUT035,1095.25830078125
FDQ40,OUT045,2932.161376953125
NCE55,OUT013,2887.248291015625
FDX43,OUT027,4291.080078125
FDS12,OUT049,2078.64208984375
DRK01,OUT027,2523.520751953125
FDN25,OUT017,931.5908203125
FDB60,OUT046,2982.35791015625
FDQ13,OUT017,1426.3121337890625
DRK13,OUT045,3079.291259765625
DRF25,OUT018,564.7613525390625
NCD42,OUT019,-119.05210876464844
FDW25,OUT045,1342.68115234375
NCV29,OUT027,4586.89208984375
NCK42,OUT035,3915.0400390625
DRJ13,OUT027,3775.704833984375
DRD15,OUT017,3964.13916015625
FDM27,OUT045,2393.66064453125
FDZ50,OUT018,2457.88623046875
FDC04,OUT046,3701.0595703125
FDF50,OUT049,3231.64697265625
FDP15,OUT045,4130.68408203125
FDK46,OUT035,4490.82080078125
FDZ56,OUT018,2448.022216796875
FDY60,OUT049,2450.765380859375
FDB10,OUT035,4172.91748046875
FDR57,OUT045,2344.5302734375
FDU58,OUT049,3128.635498046875
FDH02,OUT046,1451.7401123046875
FDP48,OUT013,3098.284423828125
FDI46,OUT035,4306.8876953125
FDW56,OUT013,3142.935791015625
NCM19,OUT010,439.5618896484375
FDS50,OUT027,5854.9677734375
FDK24,OUT013,785.1678466796875
FDO36,OUT017,3039.7763671875
FDK45,OUT027,2988.3818359375
NCL05,OUT045,672.6000366210938
FDL32,OUT018,1567.8154296875
FDA28,OUT049,2112.827392578125
FDY36,OUT018,1046.8956298828125
FDP32,OUT018,1788.7587890625
FDL50,OUT046,1898.972412109375
DRC24,OUT049,2462.1953125
NCS18,OUT017,1743.8211669921875
FDD16,OUT017,1161.0748291015625
NCV18,OUT013,1405.468017578125
FDX07,OUT046,2973.451416015625
NCZ05,OUT027,2601.82763671875
NCI31,OUT013,759.2977905273438
FDK14,OUT049,1308.88671875
NCR06,OUT045,653.7568969726562
NCF54,OUT049,3020.4560546875
DRG23,OUT010,659.9114990234375
FDD53,OUT046,727.2486572265625
NCM31,OUT027,3519.262451171875
FDT16,OUT017,4038.54150390625
FDR40,OUT035,1391.3260498046875
DRG25,OUT017,3277.128173828125
FDT10,OUT035,972.3231811523438
FDY32,OUT013,2698.456787109375
FDN50,OUT035,1592.9161376953125
FDZ35,OUT019,381.47760009765625
NCP54,OUT045,2030.70458984375
NCD07,OUT035,1932.06982421875
FDS02,OUT018,2749.56201171875
DRN59,OUT018,646.9729614257812
DRB24,OUT013,2338.37353515625
FDP37,OUT027,3477.96728515625
DRB01,OUT018,2542.115966796875
FDR47,OUT046,2973.721435546875
NCM31,OUT010,528.8877563476562
NCF06,OUT027,6215.0791015625
NCV17,OUT027,3442.76708984375
FDS10,OUT049,3020.18603515625
FDN52,OUT035,1399.6102294921875
FDZ48,OUT013,1883.537353515625
FDJ48,OUT049,4166.76220703125
DRB13,OUT027,5160.12744140625
FDV59,OUT017,3847.462890625
FDL32,OUT035,1802.094970703125
FDZ12,OUT035,2172.03125
NCR06,OUT027,1144.417236328125
FDP51,OUT017,1940.793212890625
FDY22,OUT013,2067.690185546875
FDZ38,OUT049,3011.340087890625
NCO54,OUT035,940.064208984375
FDR23,OUT035,3057.40625
FDM38,OUT049,903.6880493164062
FDS25,OUT013,1882.2315673828125
FDZ22,OUT013,1404.353759765625
FDZ20,OUT019,1077.4404296875
FDD45,OUT010,147.95240783691406
FDN03,OUT049,4158.51953125
NCW30,OUT046,4094.6767578125
FDY24,OUT027,1821.18408203125
FDJ26,OUT019,469.1363830566406
FDM15,OUT049,2498.581787109375
NCW54,OUT027,1754.9542236328125
FDA23,OUT045,1603.6007080078125
FDA39,OUT019,-91.30211639404297
FDZ12,OUT017,2451.4375
NCB42,OUT046,1825.531494140625
FDL16,OUT046,832.7212524414062
FDO24,OUT019,678.2506713867188
NCP42,OUT046,2982.35791015625
FDR19,OUT018,1996.973388671875
DRL01,OUT045,3815.676025390625
FDV37,OUT046,2994.400146484375
FDI41,OUT010,618.2279663085938
FDF58,OUT049,1063.8773193359375
NCF43,OUT018,1861.18212890625
FDN02,OUT049,3756.706298828125
NCP41,OUT035,1776.9287109375
NCY17,OUT027,1513.543212890625
FDL58,OUT027,6016.08935546875
NCA30,OUT027,5129.8994140625
FDE46,OUT018,2157.274658203125
FDY38,OUT035,4064.34716796875
NCH29,OUT027,2523.520751953125
FDO20,OUT045,3959.241455078125
FDP44,OUT018,1345.9033203125
FDM02,OUT027,2362.048095703125
FDJ14,OUT027,2153.36962890625
FDH04,OUT010,248.4717254638672
DRK23,OUT046,3937.5576171875
NCW05,OUT046,1647.659912109375
FDF12,OUT049,2349.017333984375
FDL51,OUT019,659.005615234375
FDN03,OUT018,3287.48876953125
DRJ37,OUT049,2470.831787109375
FDM12,OUT019,383.6318054199219
FDA16,OUT045,3840.90087890625
NCB07,OUT017,3265.76953125
NCI17,OUT019,250.99356079101562
FDR51,OUT046,2265.639892578125
FDJ55,OUT045,3853.234375
NCZ17,OUT013,774.807373046875
FDU25,OUT013,1041.6519775390625
NCG18,OUT045,1663.471923828125
DRM11,OUT017,4314.310546875
FDH16,OUT035,1489.69873046875
FDZ04,OUT018,849.4413452148438
NCX53,OUT035,2215.259033203125
FDX38,OUT027,1509.582763671875
FDX09,OUT046,2814.5146484375
NCW05,OUT018,1399.7794189453125
NCS41,OUT017,3278.86865234375
FDI26,OUT046,2755.12060546875
NCZ41,OUT027,3411.737548828125
NCK06,OUT046,1982.5504150390625
FDX23,OUT027,2523.520751953125
NCA42,OUT046,2279.8291015625
FDC20,OUT049,947.6966552734375
DRC49,OUT018,1944.096435546875
FDX01,OUT013,1911.37939453125
FDC08,OUT045,3635.06494140625
FDC02,OUT017,5805.41748046875
FDK10,OUT045,2857.4287109375
DRC24,OUT013,2329.737060546875
FDW16,OUT019,289.5047912597656
NCU06,OUT018,3172.586181640625
DRA59,OUT045,3079.291259765625
FDR24,OUT019,289.5047912597656
DRL35,OUT018,615.4934692382812
FDA49,OUT013,1437.491455078125
NCC55,OUT046,701.56201171875
DRD24,OUT019,631.21875
NCE55,OUT049,3029.092529296875
FDT33,OUT045,2814.23583984375
NCT53,OUT013,2597.671142578125
FDS26,OUT046,3554.604736328125
FDL22,OUT018,1244.722900390625
FDP44,OUT017,1752.5445556640625
FDC52,OUT018,2083.25244140625
FDI53,OUT010,404.0314636230469
FDZ23,OUT046,2973.721435546875
NCT18,OUT013,3063.81494140625
FDR13,OUT046,1844.73681640625
FDB09,OUT010,555.447509765625
FDZ60,OUT013,1694.75146484375
FDB11,OUT046,3750.157470703125
FDC10,OUT018,1585.5059814453125
FDW56,OUT035,3432.40087890625
FDK14,OUT027,2188.28271484375
DRE27,OUT027,2563.274658203125
FDA38,OUT017,4094.9755859375
FDT11,OUT045,3004.55859375
FDP15,OUT035,4384.7412109375
FDV27,OUT035,1436.3212890625
FDS36,OUT027,2601.82763671875
FDY40,OUT027,1508.308837890625
NCF19,OUT049,824.6138305664062
FDF53,OUT045,2849.607177734375
FDS14,OUT027,3749.22900390625
FDE56,OUT046,1104.799072265625
FDZ19,OUT035,3044.57373046875
FDZ46,OUT013,1899.177978515625
FDR16,OUT046,3342.275634765625
FDG29,OUT018,563.359375
NCE30,OUT017,3774.424072265625
FDZ40,OUT046,955.8040771484375
FDG58,OUT018,2130.48583984375
DRH03,OUT013,1588.7081298828125
FDZ47,OUT045,1305.1466064453125
FDV04,OUT018,2262.70751953125
FDZ10,OUT018,1797.451416015625
FDG46,OUT017,1956.4539794921875
NCF07,OUT045,1555.8541259765625
FDY44,OUT035,3377.664306640625
FDB21,OUT013,3503.384033203125
FDS20,OUT035,3278.86865234375
FDS49,OUT049,1356.16064453125
FDX55,OUT027,5787.650390625
NCQ02,OUT018,2619.1962890625
FDR25,OUT013,4822.87890625
DRG39,OUT045,873.2833251953125
FDB46,OUT046,3139.547607421875
NCC30,OUT018,2410.082763671875
FDE58,OUT035,1934.8289794921875
FDC05,OUT019,383.6318054199219
FDY15,OUT046,2215.779052734375
FDG14,OUT046,2277.68212890625
FDL08,OUT049,4072.395263671875
FDQ47,OUT013,746.2199096679688
FDN12,OUT035,1807.41796875
FDW10,OUT013,2800.16064453125
FDD02,OUT035,1953.723876953125
FDX35,OUT010,951.0498657226562
FDT35,OUT046,2596.979736328125
DRN47,OUT019,569.725341796875
FDB11,OUT010,924.0372924804688
FDN20,OUT045,2734.386474609375
FDB59,OUT035,3340.432861328125
FDJ58,OUT045,2960.644775390625
FDU60,OUT046,2596.979736328125
FDS03,OUT049,1116.406982421875
FDU40,OUT019,383.6318054199219
DRH15,OUT049,780.79296875
FDD04,OUT027,3703.1455078125
FDQ01,OUT046,3340.906982421875
FDF28,OUT035,2111.20068359375
FDD22,OUT010,411.8118591308594
FDY19,OUT046,1816.624755859375
FDN33,OUT035,1491.308349609375
FDV36,OUT035,2148.003662109375
FDW01,OUT010,680.677001953125
FDJ28,OUT049,3176.222412109375
FDB17,OUT035,3156.123046875
FDM40,OUT049,2143.60888671875
FDV46,OUT045,2073.014892578125
FDQ44,OUT049,1786.37060546875
NCD42,OUT046,710.285400390625
DRH37,OUT046,2582.791259765625
FDR10,OUT018,2316.77978515625
NCD06,OUT027,1502.37353515625
FDI53,OUT046,2434.646728515625
FDG16,OUT035,3783.147216796875
DRB25,OUT046,1656.566650390625
FDY09,OUT046,2823.238037109375
FDX48,OUT045,2385.024169921875
FDC03,OUT010,897.4819946289062
FDT47,OUT035,1763.4559326171875
FDW44,OUT027,4536.8017578125
FDT24,OUT017,1269.148193359375
FDT12,OUT019,1040.114990234375
NCS38,OUT035,1932.06982421875
FDO39,OUT035,3233.64013671875
FDA13,OUT046,728.9302978515625
FDO48,OUT035,4037.014892578125
DRJ01,OUT017,2425.69970703125
FDD53,OUT018,573.1047973632812
NCT05,OUT049,4202.22900390625
FDQ51,OUT045,787.0811157226562
FDU60,OUT013,2669.71337890625
FDC59,OUT046,1071.6505126953125
FDP36,OUT035,853.380859375
NCM19,OUT017,1798.694580078125
FDL16,OUT035,664.8311157226562
FDE50,OUT018,2622.9423828125
NCR18,OUT013,793.8912353515625
NCD30,OUT035,1660.4041748046875
FDH31,OUT013,1606.460693359375
FDD56,OUT019,529.4678955078125
FDC47,OUT049,3941.89892578125
FDZ21,OUT045,1564.5775146484375
FDM01,OUT049,1718.4134521484375
FDF24,OUT013,1413.0771484375
FDW23,OUT017,610.662841796875
FDY52,OUT018,908.2391357421875
DRH37,OUT027,4027.02880859375
DRO47,OUT027,2988.3818359375
FDR25,OUT049,3828.49169921875
FDQ24,OUT027,6223.32177734375
DRJ51,OUT018,3361.68701171875
NCU06,OUT035,4291.28857421875
NCV18,OUT018,1087.1993408203125
NCC06,OUT027,3364.664306640625
FDZ01,OUT018,1401.69775390625
FDT14,OUT017,2046.2939453125
FDD11,OUT019,1034.8526611328125
FDN09,OUT017,4217.87890625
NCO18,OUT010,616.4906005859375
FDZ50,OUT045,3052.8154296875
FDS44,OUT013,3455.48876953125
FDI36,OUT045,3079.291259765625
FDA26,OUT010,502.277587890625
NCY53,OUT049,1923.7125244140625
FDF32,OUT049,3184.94580078125
FDF59,OUT010,467.5126037597656
FDB20,OUT046,1305.3638916015625
DRH11,OUT035,893.3316650390625
FDT03,OUT049,2529.076416015625
NCH06,OUT035,4183.52392578125
FDR55,OUT049,3176.222412109375
FDI10,OUT035,3048.682861328125
FDZ12,OUT045,2086.9482421875
FDM12,OUT049,3184.94580078125
DRB25,OUT045,1672.6026611328125
NCS41,OUT013,3055.091552734375
NCT53,OUT049,2739.515380859375
NCD55,OUT013,783.53076171875
FDY08,OUT049,2143.60888671875
NCP55,OUT049,956.4200439453125
FDA33,OUT013,2316.388916015625
FDQ33,OUT013,2338.37353515625
FDE45,OUT027,4716.2412109375
FDT26,OUT013,1958.37158203125
NCV53,OUT049,4084.59423828125
FDK60,OUT027,2523.520751953125
NCJ29,OUT046,1337.711181640625
FDI15,OUT045,4558.673828125
FDX21,OUT013,1736.8140869140625
FDV49,OUT019,1200.585693359375
DRO59,OUT046,1337.711181640625
FDZ14,OUT045,2002.5091552734375
FDP32,OUT027,3541.086669921875
FDC33,OUT017,3357.73193359375
FDT14,OUT010,405.72119140625
NCN54,OUT027,2141.327392578125
FDR57,OUT027,3729.621337890625
DRK12,OUT046,701.56201171875
FDX52,OUT049,3176.222412109375
FDX08,OUT010,616.4906005859375
FDP10,OUT010,122.95775604248047
NCP50,OUT045,1303.100830078125
NCL06,OUT013,4066.092529296875
FDP25,OUT013,3691.626708984375
FDE53,OUT013,1705.3551025390625
